"chr1"	"gene1"	"pos1"	"strand1"	"chr2"	"gene2"	"pos2"	"strand2"	"fusion_type"	"num"	"score"	"gap"	"don_dist"	"acc_dist"	"mapq"	"badfj3"	"jct_ind"	"genome"	"genome.anomaly"	"genome.pval"	"reg"	"reg.anomaly"	"reg.pval"	"junc"	"junc.anom"	"junc.pval"	"FarJunc"	"FarJunc.anom"	"FarJunc.pval"	"unaligned"	"NoPartner"	"NetPValue"	"X_1NoIndels.Indels"	"X_2NoIndels.Indels"	"BadFJ.1"	"BadFJv2.1"	"ExonL"	"ExonR"	"numReads.x"	"logsum_2.x"	"productPhat_lower.x"	"productPhat.x"	"junction_cdf.x"	"junction_cdf_lower.x"	"numReads.y"	"logsum_2.y"	"productPhat_lower.y"	"productPhat.y"	"junction_cdf.y"	"junction_cdf_lower.y"	"junction_cdf_windel_diff"	"emp_p"
"chr7"	"CNPY4"	99722245	"+"	"chr7"	"MBLAC1"	99724461	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00657894736842	"-10"	-9	141	0	"False"	49242	4	0	"0.997974983321"	1	0	"0.44884604488"	0	0	"-"	0	0	"-"	0	1	0.997716402051	"2:0"	"4:0"	0	0	55	2	"2"	"-0.00732125593482943"	"0.992705479174756"	"0.999730131068373"	"0.753"	"0.419"	2	-0.00732125593482943	0.992705479174756	0.999730131068373	0.756	0.432	0	0.00247218788627936
"chr4"	"OCIAD1"	48833071	"+"	"chr4"	"OCIAD1"	48834648	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	5	0	"-10"	-195	11	0	"False"	42444	9	0	"0.0645279397141"	26	0	"0.0446282117114"	0	0	"-"	0	1	"-"	3	3	0.0183701224471	"22:0"	"21:0"	0	0	123	123	"30"	"-26.9390846346295"	"1.99758006667956e-12"	"2.90503302264281e-06"	"0.31942428542982"	"0.0095848040568768"	30	-26.9390846346295	1.99758006667956e-12	2.90503302264281e-06	0.31942428542982	0.0095848040568768	0	0.0197775030902349
"chr5"	"SNX24"	122284336	"+"	"chr5"	"SNX24"	122316484	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-10"	2482	-19123	0	"False"	43388	4	0	"0.771306670906"	0	0	"-"	0	0	"-"	0	1	"-"	0	2	0.771306670906	"4:0"	"5:0"	0	0	6	6	"2"	"-0.392264355236319"	"0.675525511648167"	"0.972206199712853"	"0.288"	"0.165"	2	-0.392264355236319	0.675525511648167	0.972206199712853	0.289	0.15	0	0.0210135970333745
"chr1"	"FGGY"	59762580	"+"	"chr1"	"FGGY"	59805640	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-11"	-242	10	0	"False"	22849	8	0	"1.44740860011e-05"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	1.44740860011e-05	"5:0"	"3:0"	0	0	26	26	"6"	"-1.08895003061276"	"0.336569696126026"	"0.933694135362341"	"0.56"	"0.322"	6	-1.08895003061276	0.336569696126026	0.933694135362341	0.546	0.308	0	0.00741656365883807
"chr12"	"DERA"	16064313	"+"	"chr12"	"DERA"	16064624	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-35"	-35	438	0	"False"	7436	4	0	"0.000373721211733"	6	0	"0.428398245171"	0	0	"-"	0	0	"-"	0	4	0.0066545085672	"10:0"	"4:0"	0	0	43	43	"8"	"-2.40418823575259"	"0.0903387996606732"	"0.691036135890171"	"0.521"	"0.296"	8	-2.40418823575259	0.0903387996606732	0.691036135890171	0.497	0.301	0	0.0123609394313968
"chr3"	"EIF2A"	150293544	"+"	"chr3"	"EIF2A"	150299460	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	7	0.00221238938053	"-10"	-5	55	0	"False"	38518	14	0	"0.999601125752"	1	0	"0.196190073073"	0	0	"-"	0	0	"-"	2	1	0.999634440976	"9:0"	"9:0"	0	0	90	90	"2"	"-0.266468826709359"	"0.766079884584866"	"0.964121400036854"	"0.263"	"0.181"	2	-0.266468826709359	0.766079884584866	0.964121400036854	0.262	0.173	0	0.0234857849196539
"chr17"	"BAHCC1"	79425839	"+"	"chr17"	"BAHCC1"	79426103	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00657894736842	"-15"	88	23	0	"False"	16431	3	0	"0.00279507092488"	9	0	"0.150785757909"	0	0	"-"	0	0	"-"	0	1	0.00639857016681	"4:0"	"9:0"	0	0	56	56	"10"	"-7.29132296443654"	"0.000681425953862481"	"0.145558859877678"	"0.413"	"0.157"	10	-7.29132296443654	0.000681425953862481	0.145558859877678	0.397	0.139	0	0.0173053152039555
"chr13"	"WASF3"	27216206	"+"	"chr13"	"WASF3"	27216398	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"-35"	-334	0	0	"False"	9028	35	0	"0.0228220335416"	17	0	"0.177990327489"	0	0	"-"	0	0	"-"	0	0	0.0159448038818	"30:0"	"22:0"	0	0	153	153	"45"	"-23.2254003672677"	"8.19099725710722e-11"	"7.01115028180657e-06"	"0.58204670277102"	"0.15461838239533"	45	-23.2254003672677	8.19099725710722e-11	7.01115028180657e-06	0.58204670277102	0.15461838239533	0	0.00370828182941904
"chr3"	"VHL"	10184683	"+"	"chr3"	"VHL"	10188195	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.0133333333333	"-20"	812	-3	0	"False"	37710	9	0	"0.0645279397141"	3	0	"0.17671263917"	0	0	"-"	0	0	"-"	0	0	0.0496540574784	"4:0"	"8:0"	0	0	27	27	"10"	"-2.2081011870924"	"0.109909147410436"	"0.708155921856553"	"0.618"	"0.387"	10	-2.2081011870924	0.109909147410436	0.708155921856553	0.583	0.381	0	0.00370828182941904
"chr5"	"SNX24"	122181709	"+"	"chr5"	"SNX24"	122220988	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-29"	321	39828	0	"False"	43379	3	0	"0.428398245171"	0	0	"-"	0	0	"-"	0	1	"-"	0	1	0.428398245171	"4:0"	"2:0"	0	0	6	6	"2"	"-0.00492048038903147"	"0.995091605343935"	"0.999676947432989"	"0.744"	"0.455"	2	-0.00492048038903147	0.995091605343935	0.999676947432989	0.742	0.477	0	0.00247218788627936
"chr12"	"PLEKHA5"	19443731	"+"	"chr12"	"PLEKHA5"	19460509	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	5	0.0026455026455	"-35"	1	-7239	0	"True"	7505	3	0	"0.133132187417"	4	0	"0.983799709297"	0	0	"-"	0	2	"-"	0	1	0.74862807316	"5:0"	"6:0"	0	0	68	68	"3"	"-0.498234528744804"	"0.60760241795856"	"0.938972110173957"	"0.353"	"0.23"	3	-0.498234528744804	0.60760241795856	0.938972110173957	0.318	0.203	0	0.0197775030902349
"chr19"	"SPPL2B"	2351586	"+"	"chr19"	"SPPL2B"	2353042	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	44	0.00761772853186	"-18"	-6	98	0	"False"	21246	67	0	"0.999996929418"	71	0	"0.999996661151"	0	0	"-"	0	0	"-"	1	5	0.999999999923	"76:0"	"67:0"	0	0	316	316	"64"	"-39.3851747972255"	"7.85662304961816e-18"	"4.03599679794259e-11"	"0.348104939408738"	"0.0369871211106424"	64	-39.3851747972255	7.85662304961816e-18	4.03599679794259e-11	0.348104939408738	0.0369871211106424	0	0.0185414091470952
"chr10"	"ZFYVE27"	99511221	"+"	"chr10"	"ZFYVE27"	99517031	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	5	0.00335570469799	"-28"	2	9	0	"False"	1200	17	0	"0.0695462834246"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0695462834246	"10:0"	"7:0"	0	0	328	328	"10"	"-1.36072861630614"	"0.256473837838035"	"0.895790777351568"	"0.72"	"0.47"	10	-1.36072861630614	0.256473837838035	0.895790777351568	0.703	0.436	0	0.00370828182941904
"chr12"	"C1S"	7163494	"+"	"chr12"	"C1S"	7169781	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-10"	-4687	2	0	"False"	6012	8	0	"0.0365858003633"	0	0	"-"	0	0	"-"	0	0	"-"	2	0	0.0365858003633	"5:0"	"5:0"	0	0	32	32	"7"	"-8.09409357779128"	"0.00030533727343107"	"0.0560576174039465"	"0.242"	"0.08"	7	-8.09409357779128	0.00030533727343107	0.0560576174039465	0.238	0.066	0	0.0271940667490729
"chr17"	"TP53I13"	27899650	"+"	"chr17"	"TP53I13"	27899991	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00666666666667	"-33"	-65	161	0	"False"	17403	8	0	"0.552929009301"	1	0	"0.0195330175856"	0	0	"-"	0	0	"-"	0	0	0.435619965482	"2:0"	"6:0"	0	0	24	24	"5"	"-3.1295113465687"	"0.0437391653247532"	"0.444455611541379"	"0.303"	"0.174"	5	-3.1295113465687	0.0437391653247532	0.444455611541379	0.292	0.17	0	0.0210135970333745
"chr6"	"HLA-A"	29909854	"+"	"chr6"	"HLA-A"	29911043	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0.00694444444444	"-18"	-549	-2	0	"False"	47067	2	0	"0.0040642691277"	0	0	"-"	0	0	"-"	0	1	"-"	0	0	0.0040642691277	"2:0"	"1:0"	0	0	72	72	"2"	"-0.650504570058825"	"0.521782434535615"	"0.929271564273734"	"0.229"	"0.144"	2	-0.650504570058825	0.521782434535615	0.929271564273734	0.217	0.138	0	0.0284301606922126
"chr22"	"MED15"	20862032	"+"	"chr22"	"MED15"	20873188	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	2	0	"-25"	-1	11302	0	"False"	31672	9	0	"0.000223015220624"	8	0	"0.00356353915744"	0	0	"-"	0	0	"-"	3	1	7.58837360859e-06	"8:0"	"13:0"	0	0	121	121	"17"	"-19.1234354699748"	"4.95219229776388e-09"	"7.85508853282484e-05"	"0.228496815873516"	"0.00735193181365147"	17	-19.1234354699748	4.95219229776388e-09	7.85508853282484e-05	0.228496815873516	0.00735193181365147	0	0.0271940667490729
"chr10"	"VIM"	17270393	"+"	"chr10"	"VIM"	17271275	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"-10"	-130	0	0	"False"	1859	23	0	"0.0439024693712"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0439024693712	"12:0"	"11:0"	0	0	3323	3323	"22"	"-19.1609867332172"	"4.76967946118471e-09"	"0.00155165597633624"	"0.516803721136802"	"0.0278005501304839"	22	-19.1609867332172	4.76967946118471e-09	0.00155165597633624	0.516803721136802	0.0278005501304839	0	0.0123609394313968
"chr12"	"PPHLN1"	42725649	"+"	"chr12"	"PPHLN1"	42729683	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	12	0	"0"	-855	-2	0	"True"	8035	4	0	"0.167396430686"	10	0	"0.452388556123"	0	0	"-"	0	0	"-"	0	1	0.267385032377	"7:0"	"8:0"	0	0	63	63	"3"	"-0.199846474398342"	"0.818856458858725"	"0.966164128018736"	"0.395"	"0.295"	3	-0.199846474398342	0.818856458858725	0.966164128018736	0.373	0.26	0	0.0173053152039555
"chr11"	"TEAD1"	12766688	"+"	"chr11"	"TEAD1"	12785726	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0.00456621004566	"0"	-19293	0	0	"True"	4177	7	0	"0.178262193284"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.178262193284	"3:0"	"4:0"	0	0	15	15	"4"	"-0.248153956789827"	"0.780239810814099"	"0.959278965886725"	"0.46"	"0.343"	4	-0.248153956789827	0.780239810814099	0.959278965886725	0.459	0.318	0	0.0148331273176761
"chr20"	"TM9SF4"	30720930	"+"	"chr20"	"TM9SF4"	30723943	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	2	0	"0"	1	66	0	"True"	29541	7	0	"0.553129594171"	6	0	"0.308332346605"	0	0	"-"	0	0	"-"	0	0	0.480676663552	"6:0"	"7:0"	0	0	127	127	"10"	"-0.47841847513858"	"0.619762787389207"	"0.972940912652608"	"0.875"	"0.585"	10	-0.47841847513858	0.619762787389207	0.972940912652608	0.854	0.554	0	0
"chr1"	"BROX"	222906035	"+"	"chr1"	"FAM177B"	222934705	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-71	11442	0	"False"	26981	4	0	"0.110209510881"	1	0	"0.196190073073"	0	0	"-"	0	0	"-"	1	0	0.150785757909	"4:0"	"2:0"	0	0	28	0	"3"	"-0.309383732148863"	"0.733899095309006"	"0.983601459371154"	"0.475"	"0.261"	3	-0.309383732148863	0.733899095309006	0.983601459371154	0.472	0.232	0	0.0123609394313968
"chr15"	"PDE8A"	85522321	"+"	"chr15"	"PDE8A"	85524453	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	14	0.0016501650165	"-10"	-1595	709	0	"False"	11869	25	0	"0.649999977549"	3	0	"0.47924566956"	0	0	"-"	0	1	"-"	0	0	0.709189540273	"21:0"	"8:0"	0	0	143	143	"16"	"-6.31506827603812"	"0.00180884225580235"	"0.0721080288667368"	"0.659426837504622"	"0.399291010842471"	16	-6.31506827603812	0.00180884225580235	0.0721080288667368	0.659426837504622	0.399291010842471	0	0.00370828182941904
"chr4"	"SLAIN2"	48389475	"+"	"chr4"	"SLAIN2"	48396594	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	3674	10930	0	"False"	42433	9	0	"0.331583652226"	1	0	"0.0195330175856"	0	0	"-"	0	1	"-"	0	1	0.192554441311	"6:0"	"9:0"	0	0	11	11	"7"	"-5.58431916646477"	"0.00375630631868976"	"0.169478763775633"	"0.315"	"0.151"	7	-5.58431916646477	0.00375630631868976	0.169478763775633	0.288	0.125	0	0.0210135970333745
"chr3"	"KLHL18"	47339128	"+"	"chr3"	"KLHL18"	47361141	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	4	0.00333333333333	"-33"	14544	-2	0	"False"	39997	12	0	"1.48796308608e-10"	9	0	"0.395688538303"	0	0	"-"	0	1	"-"	1	1	1.126361171e-08	"14:0"	"11:0"	0	0	21	21	"15"	"-3.05811563201725"	"0.046976132189374"	"0.634029929029989"	"0.727"	"0.449"	15	-3.05811563201725	0.046976132189374	0.634029929029989	0.743	0.484	0	0.00247218788627936
"chr14"	"DICER1"	95554391	"-"	"chr14"	"DICER1"	95554380	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	3	0	"-15"	1826	-2620	0	"False"	9990	7	0	"0.553129594171"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.553129594171	"2:0"	"5:0"	0	0	30	30	"4"	"-0.0906896585183878"	"0.913301102140159"	"0.995982103432501"	"0.752"	"0.401"	4	-0.0906896585183878	0.913301102140159	0.995982103432501	0.747	0.387	0	0.00247218788627936
"chr19"	"ZNF548"	57911183	"+"	"chr19"	"ZNF17"	57929280	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	7	0.00267379679144	"0"	2641	0	0	"True"	19786	9	0	"0.999176908657"	0	0	"-"	0	0	"-"	0	4	"-"	2	0	0.999176908657	"7:0"	"12:0"	0	0	0	0	"3"	"-0.24677632901773"	"0.781315431578777"	"0.954730326128766"	"0.376"	"0.276"	3	-0.24677632901773	0.781315431578777	0.954730326128766	0.35	0.243	0	0.0185414091470952
"chr20"	"NTSR1"	61341265	"+"	"chr20"	"NTSR1"	61386033	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-26"	-8	-4	0	"False"	29142	15	0	"0.0026568363483"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0026568363483	"7:0"	"8:0"	0	0	11	11	"10"	"-1.85276950419135"	"0.156802299782784"	"0.751774399924937"	"0.641"	"0.418"	10	-1.85276950419135	0.156802299782784	0.751774399924937	0.601	0.401	0	0.00370828182941904
"chr4"	"ADD1"	2928395	"+"	"chr4"	"ADD1"	2929900	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0.00657894736842	"-10"	-7	2	0	"False"	42239	9	0	"0.122114826"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.122114826	"4:0"	"5:0"	0	0	1445	1445	"7"	"-9.97203787841372"	"4.66873233655318e-05"	"0.0246064650558526"	"0.217"	"0.058"	7	-9.97203787841372	4.66873233655318e-05	0.0246064650558526	0.201	0.044	0	0.0358467243510507
"chr9"	"MSANTD3"	103189675	"+"	"chr9"	"MSANTD3"	103191787	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	6	0	"0"	0	-9	0	"True"	53448	8	0	"0.96999297787"	6	0	"0.208786801612"	0	0	"-"	0	0	"-"	1	1	0.887939774375	"6:0"	"10:0"	0	0	14	14	"3"	"-1.14526640890604"	"0.318139151396369"	"0.702788361624404"	"0.25"	"0.176"	3	-1.14526640890604	0.318139151396369	0.702788361624404	0.226	0.159	0	0.0284301606922126
"chr1"	"MACF1"	39946694	"+"	"chr1"	"MACF1"	39951211	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0.00666666666667	"-10"	1013	1	0	"False"	28460	8	0	"0.0771752305098"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0771752305098	"4:0"	"5:0"	0	0	152	152	"6"	"-3.84696855746311"	"0.0213443426120663"	"0.459243614618374"	"0.352"	"0.175"	6	-3.84696855746311	0.0213443426120663	0.459243614618374	0.341	0.165	0	0.0185414091470952
"chr11"	"EHBP1L1"	65359344	"+"	"chr11"	"EHBP1L1"	65359430	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	3	0.00460829493088	"0"	0	-17	0	"True"	2740	2	0	"0.567083051673"	2	0	"0.585711589069"	0	0	"-"	0	0	"-"	1	0	0.689968401615	"4:0"	"1:0"	0	0	20	20	"2"	"-0.0712660583711821"	"0.931214101858554"	"0.997897823886364"	"0.561"	"0.231"	2	-0.0712660583711821	0.931214101858554	0.997897823886364	0.579	0.221	0	0.00370828182941904
"chr17"	"MRPL27"	48448281	"-"	"chr17"	"MRPL27"	48447944	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	3	0.00442477876106	"-16"	465	-3	0	"False"	18529	8	0	"0.0242673806714"	3	0	"0.043102265949"	0	0	"-"	0	1	"-"	5	0	0.00829848090283	"5:0"	"13:0"	0	0	55	55	"6"	"-4.73576199959044"	"0.0087757591584359"	"0.43747503592418"	"0.35"	"0.153"	6	-4.73576199959044	0.0087757591584359	0.43747503592418	0.334	0.133	0	0.0185414091470952
"chr19"	"PGLS"	17622921	"+"	"chr19"	"PGLS"	17628519	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	4	0	"-31"	152	0	0	"False"	20919	5	0	"0.554689133093"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.554689133093	"3:0"	"2:0"	0	0	18	18	"2"	"-0.0658370839269165"	"0.936283387479824"	"0.997288540446205"	"0.528"	"0.236"	2	-0.0658370839269165	0.936283387479824	0.997288540446205	0.548	0.225	0	0.00741656365883807
"chr16"	"CALB2"	71417893	"+"	"chr16"	"CALB2"	71418242	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0.00440528634361	"-30"	-35	0	0	"False"	13386	5	0	"6.31911719506e-07"	43	0	"0.0149951711353"	0	0	"-"	0	0	"-"	0	3	1.59444808359e-05	"23:0"	"28:0"	0	0	89	89	"46"	"-21.3091152332655"	"5.56632859055663e-10"	"0.000185401311035239"	"0.721269032838447"	"0.22100849876193"	46	-21.3091152332655	5.56632859055663e-10	0.000185401311035239	0.721269032838447	0.22100849876193	0	0.00370828182941904
"chr16"	"ZNF423"	49670588	"-"	"chr16"	"ZNF423"	49670560	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	4	0.00332225913621	"-34"	1017	-2225	0	"False"	15483	13	0	"0.994498068242"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.994498068242	"6:0"	"7:0"	0	0	0	0	"7"	"-2.64138161277316"	"0.0712627439926196"	"0.228840235837132"	"0.337"	"0.253"	7	-2.64138161277316	0.0712627439926196	0.228840235837132	0.309	0.248	0	0.0210135970333745
"chr9"	"NANS"	100823278	"+"	"chr9"	"NANS"	100840344	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	4	0	"-34"	-1	-131	0	"False"	53381	12	0	"0.956246552904"	1	0	"0.44884604488"	0	0	"-"	0	0	"-"	0	0	0.97412629579	"4:0"	"9:0"	0	0	21	21	"9"	"-8.61496582606065"	"0.00018137101354814"	"0.00854987131158852"	"0.229"	"0.107"	9	-8.61496582606065	0.00018137101354814	0.00854987131158852	0.216	0.082	0	0.0284301606922126
"chr7"	"CUX1"	101602882	"+"	"chr7"	"CUX1"	101713619	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"0"	43377	0	0	"True"	49450	4	0	"0.0416701278209"	1	0	"0.196190073073"	0	0	"-"	0	0	"-"	0	0	0.0641716439294	"2:0"	"3:0"	0	0	157	157	"3"	"-1.44527904429976"	"0.235680302134425"	"0.696005083001121"	"0.25"	"0.153"	3	-1.44527904429976	0.235680302134425	0.696005083001121	0.226	0.151	0	0.0284301606922126
"chr1"	"VPS13D"	12304497	"+"	"chr1"	"VPS13D"	12304593	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	6	0	"-34"	4	-1	0	"False"	24268	19	0	"0.707253680251"	3	0	"0.667725677529"	0	0	"-"	0	0	"-"	0	4	0.766597185618	"11:0"	"15:0"	0	0	39	39	"12"	"-4.17521753301114"	"0.0153718474070391"	"0.146117909404034"	"0.466"	"0.327"	12	-4.17521753301114	0.0153718474070391	0.146117909404034	0.467	0.331	0	0.0135970333745365
"chr16"	"ZC3H18"	88653985	"+"	"chr16"	"ZC3H18"	88675340	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-35"	893	-2	0	"False"	13687	3	0	"0.803932394489"	1	0	"0.196190073073"	0	0	"-"	0	0	"-"	5	0	0.83200294061	"4:0"	"5:0"	0	0	117	117	"3"	"-0.0485647194958023"	"0.952595685798276"	"0.998466030697469"	"0.75"	"0.374"	3	-0.0485647194958023	0.952595685798276	0.998466030697469	0.76	0.344	0	0.00247218788627936
"chr7"	"AZGP1P1"	99595316	"+"	"chr7"	"ZKSCAN1"	99621041	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	4	0	"-33"	13456	-1	0	"False"	49224	12	0	"0.0384430227346"	0	0	"-"	0	0	"-"	0	0	"-"	0	1	0.0384430227346	"8:0"	"5:0"	0	0	0	55	"8"	"-6.4358682692765"	"0.00160301624821573"	"0.0385460054222372"	"0.255"	"0.141"	8	-6.4358682692765	0.00160301624821573	0.0385460054222372	0.26	0.131	0	0.0234857849196539
"chr15"	"PLA2G4B"	42134785	"+"	"chr15"	"PLA2G4B"	42135879	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-4	5	0	"False"	12560	9	0	"0.000705757220984"	12	0	"0.00221062680871"	0	0	"-"	0	0	"-"	0	0	2.40562973565e-05	"10:0"	"11:0"	0	0	11	11	"19"	"-3.60291999112573"	"0.0272440537927137"	"0.550973524400396"	"0.806974270463683"	"0.643605193950429"	19	-3.60291999112573	0.0272440537927137	0.550973524400396	0.806974270463683	0.643605193950429	0	0
"chr3"	"AP2M1"	183892718	"+"	"chr3"	"AP2M1"	183896643	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0.0176991150442	"-34"	-29	-2	0	"False"	38942	6	0	"0.731824977877"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.731824977877	"5:0"	"2:0"	0	0	1165	1165	"5"	"-0.837424925478992"	"0.432823642765942"	"0.934177760518558"	"0.49"	"0.301"	5	-0.837424925478992	0.432823642765942	0.934177760518558	0.474	0.287	0	0.0123609394313968
"chr7"	"AKAP9"	91609616	"+"	"chr7"	"AKAP9"	91610185	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	5	0	"-30"	-31	582	0	"False"	48937	6	0	"5.61607133021e-07"	7	0	"0.00663840746616"	0	0	"-"	1	2	"0.0681777140242"	17	1	7.36310487026e-08	"22:0"	"14:0"	0	0	126	126	"11"	"-11.0899381112035"	"1.52651499117967e-05"	"0.00439791018882075"	"0.244"	"0.083"	11	-11.0899381112035	1.52651499117967e-05	0.00439791018882075	0.222	0.063	0	0.0284301606922126
"chr22"	"ATF4"	39916749	"+"	"chr22"	"ATF4"	39917377	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	5	0.00331125827815	"-8"	-7	18	0	"False"	32480	23	0	"0.843239487752"	0	0	"-"	0	0	"-"	0	0	"-"	2	0	0.843239487752	"12:0"	"13:0"	0	0	61	61	"18"	"-22.5162692686067"	"1.66459468494721e-10"	"7.27531026624188e-05"	"0.247082915507966"	"0.00188517114062168"	18	-22.5162692686067	1.66459468494721e-10	7.27531026624188e-05	0.247082915507966	0.00188517114062168	0	0.0247218788627936
"chr8"	"EPB49"	21911264	"+"	"chr8"	"EPB49"	21912286	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	8	0.00221238938053	"-32"	-33	-42	0	"False"	52455	25	0	"0.986035617529"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.986035617529	"11:0"	"14:0"	0	0	260	260	"12"	"-8.30071530035934"	"0.000248339126494453"	"0.00990110053333073"	"0.299"	"0.149"	12	-8.30071530035934	0.000248339126494453	0.00990110053333073	0.308	0.138	0	0.0210135970333745
"chr22"	"PPP6R2"	50827542	"+"	"chr22"	"PPP6R2"	50852982	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"0"	-5022	1	0	"True"	31419	5	0	"0.554689133093"	3	0	"0.47924566956"	0	0	"-"	0	0	"-"	0	0	0.598087547943	"3:0"	"5:0"	0	0	256	256	"3"	"-1.14199113662775"	"0.319182852008398"	"0.790167667381336"	"0.279"	"0.177"	3	-1.14199113662775	0.319182852008398	0.790167667381336	0.245	0.159	0	0.0247218788627936
"chr10"	"VIM"	17270394	"+"	"chr10"	"VIM"	17270494	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	11	0.00331125827815	"-10"	-129	236	0	"False"	1849	226	0	"2.69775598494e-06"	0	0	"-"	0	0	"-"	0	15	"-"	11	0	2.69775598494e-06	"129:0"	"134:0"	0	0	3323	3323	"199"	"-206.088486898471"	"3.13983883130392e-90"	"1.26153438299114e-33"	"0.224544436293335"	"5.18032132170673e-14"	199	-206.088486898471	3.13983883130392e-90	1.26153438299114e-33	0.224544436293335	5.18032132170673e-14	0	0.0284301606922126
"chr8"	"SDCBP"	59465858	"+"	"chr8"	"SDCBP"	59490612	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-10"	-4	20	0	"False"	51392	0	0	"-"	5	0	"0.769319156447"	0	0	"-"	0	0	"-"	0	0	0.769319156447	"3:0"	"2:0"	0	0	39	39	"2"	"-0.558364739364024"	"0.572143903690918"	"0.901377877006221"	"0.223"	"0.152"	2	-0.558364739364024	0.572143903690918	0.901377877006221	0.207	0.142	0	0.0321384425216316
"chr15"	"TCF12"	57565457	"+"	"chr15"	"TCF12"	57574643	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0.00896860986547	"-27"	-3	0	0	"False"	10904	12	0	"0.000128845117359"	0	0	"-"	0	1	"-"	0	0	"-"	3	0	0.000128845117359	"10:0"	"6:0"	0	0	81	81	"7"	"-4.72175779871051"	"0.00889952122432682"	"0.111178286968488"	"0.283"	"0.189"	7	-4.72175779871051	0.00889952122432682	0.111178286968488	0.27	0.159	0	0.0234857849196539
